25;31309      ;;;Монитор ViewSonic 18.5";;;шт;3 627,12;1,000;3 627,12;;;;;1,000;3 627,12
26;27427      ;;;Ноутбук Acer Aspire;;;шт;18 805,08;1,000;18 805,08;;;;;1,000;18 805,08
27;04469      ;;;Огнетушитель ОУ-5;;;шт;2 005,08;3,000;6 015,24;;;;;3,000;6 015,24
28;26680      ;;;Перчатки ПВХ;;;пар;14,64;3,000;43,92;;;;;3,000;43,92
29;02309      ;;;Печать круглая;;;шт;629,34;2,000;1 258,68;;;;;2,000;1 258,68
30;15101      ;;;Пломбиратор;;;шт;588;1,000;588,00;;;;;1,000;588,00
31;31775      ;;;Пульт к шлагбауму;;;шт;2 627,12;2,000;5 254,24;;;;;2,000;5 254,24
32;31779      ;;;Салфетки влажные;;;упак;123,4;1,000;123,40;;;;;1,000;123,40
33;02366      ;;;Стол 2-х тумбовый;;;шт;;1,000;;;;;;1,000;
34;02375      ;;;Стол офисный;;;шт;3 660;1,000;3 660,00;;;;;1,000;3 660,00
35;02522      ;;;Стол рабочий;;;шт;;1,000;;;;;;1,000;
36;34793      ;;;Стрела алюминиевая для шлагбаума;;;шт;5 710,83;1,000;5 710,83;;;;;1,000;5 710,83
37;33346      ;;;Термометр бесконтактный инфракрасный;;;шт;10 900;2,000;21 800,00;;;;;2,000;21 800,00
38;33743      ;;;Термометр мед.электр.инфракрасный;;;шт;2 910;1,000;2 910,00;;;;;1,000;2 910,00
39;02619      ;;;Тумба;;;шт;1 500;3,000;4 500,00;;;;;3,000;4 500,00
40;42006      ;;;Устройство считывающее СУ VGL Патруль 4 вкомплекте с фирменным чехлом;;;шт;13 811,46;1,000;13 811,46;;;;;1,000;13 811,46
41;31774      ;;;Фотоэлементы PHOTOCELL-N;;;шт;4 025,42;1,000;4 025,42;;;;;1,000;4 025,42
42;02738      ;;;Шкаф д/кн;;;шт;;1,000;;;;;;1,000;
43;31773      ;;;Шлагбаум "BARRIER-PRO-6000";;;шт;35 720,34;1,000;35 720,34;;;;;1,000;35 720,34
44;07592      ;;;Штамп авт.;;;шт;430;1,000;430,00;;;;;1,000;430,00
45;23792      ;;;Штамп на автоматической оснастке GRM 4913(58х22);;;шт;526,66;1,000;526,66;;;;;1,000;526,66
46;04435      ;;;Штатив;;;шт;672,86;1,000;672,86;;;;;1,000;672,86
47;25863      ;;;Электрошокер;;;шт;5 400;1,000;5 400,00;;;;;1,000;5 400,00
Итого;;;;;;;;;91,000;354 169,57;;;;;91,000;354 169,57
