70;21480      ;;;Тумба выкатная;;;шт;2 520;1,000;2 520,00;;;;;1,000;2 520,00
71;08415      ;;;Удобрение минеральное;;;шт;60,72;24,000;1 457,28;;;;;24,000;1 457,28
72;26327      ;;;Факсимиле;;;шт;1 016,67;1,000;1 016,67;;;;;1,000;1 016,67
73;11621      ;;;Фоторамка;;;шт;76,79;26,000;1 996,54;;;;;26,000;1 996,54
74;35112      ;;;Цифокс;;;шт;1 650;1,000;1 650,00;;;;;1,000;1 650,00
75;04397      ;;;Штамп;;;шт;696,14;6,000;4 176,84;;;;;6,000;4 176,84
76;03016      ;;;Штамп;;;шт;499,63;1,000;499,63;;;;;1,000;499,63
77;31263      ;;;Штамп самонаборный;;;шт;1 037,96;1,000;1 037,96;;;;;1,000;1 037,96
78;07763      ;;;Штрих;;;шт;26,39;2,000;52,78;;;;;2,000;52,78
Итого;;;;;;;;;5 703,000;233 937,66;;;;;5 703,000;233 937,66
