27;23273      ;;;Зонт-тент д.2,0 м;;;шт;1 292,56;1,000;1 292,56;;;;;1,000;1 292,56
28;28148      ;;;Кабель;;;шт;945,59;2,000;1 891,18;;;;;2,000;1 891,18
29;30409      ;;;Кабель USB 2,0 черный;;;шт;241,25;1,000;241,25;;;;;1,000;241,25
30;02620      ;;;Калькулятор;;;шт;412,19;2,000;824,38;;;;;2,000;824,38
31;03234      ;;;Картридж  для  принтера;;;шт;4 008,96;3,000;12 026,88;;;;;3,000;12 026,88
32;42580      ;;;Картридж  для  принтера Hi-Black Canon046H;;;шт;1 184,8;4,000;4 739,20;;;;;4,000;4 739,20
33;30921      ;;;Картридж лазерный CANON;;;шт;1 292,71;8,000;10 341,68;;;;;8,000;10 341,68
34;21197      ;;;Клавиатура Genius;;;шт;787,09;1,000;787,09;;;;;1,000;787,09
35;08207      ;;;Ключ;;;шт;111,85;1,000;111,85;;;;;1,000;111,85
36;02476      ;;;Ключ;;;шт;115,03;7,000;805,21;;;;;7,000;805,21
37;30757      ;;;Кнопки силовые;;;упак;15,14;2,000;30,28;;;;;2,000;30,28
38;30416      ;;;Кнопки-гвоздики  силовые;;;шт;32,35;1,000;32,35;;;;;1,000;32,35
39;32594      ;;;Козырек с логотипом;;;шт;237,78;7,000;1 664,46;;;;;7,000;1 664,46
40;42537      ;;;Колонки 2,0 SmartBuy;;;шт;208,33;1,000;208,33;;;;;1,000;208,33
41;31515      ;;;Компьютер "Регард" РДЦБ-001877;;;шт;23 538,14;1,000;23 538,14;;;;;1,000;23 538,14
42;31049      ;;;Кондиционер Dahatsu DA-12H;;;шт;16 610,17;1,000;16 610,17;;;;;1,000;16 610,17
43;04643      ;;;Корзина для  мусора;;;шт;60,44;2,000;120,88;;;;;2,000;120,88
44;02880      ;;;Корзина для белья;;;шт;436,25;6,000;2 617,50;;;;;6,000;2 617,50
45;02659      ;;;Корзина для бумаг;;;шт;71,92;5,000;359,60;;;;;5,000;359,60
46;42203      ;;;Коробка "Мороженое Рожок Клубника АКЦИЯ;;;шт;18,42;24,000;442,08;;;;;24,000;442,08
47;42106      ;;;Коробка "Мороженое" Стаканчик Малина АКЦИЯ;;;шт;11,24;20,000;224,80;;;;;20,000;224,80
48;42190      ;;;Коробка "Мороженое" Стаканчик Черная смородина АКЦИЯ;;;шт;12,23;11,000;134,53;;;;;11,000;134,53
49;33016      ;;;Коробка под USB флеш-карту;;;шт;6;19,000;114,00;;;;;19,000;114,00
50;19993      ;;;Кресло "Престиж";;;шт;1 416,69;3,000;4 250,07;;;;;3,000;4 250,07
51;31238      ;;;Кресло оператора;;;шт;4 215,81;4,000;16 863,24;;;;;4,000;16 863,24
52;10322      ;;;Кресло офисное;;;шт;6 467,58;1,000;6 467,58;;;;;1,000;6 467,58
53;43361      ;;;Кресло пластиковое;;;шт;683,57;7,000;4 784,99;;;;;7,000;4 784,99
54;31391      ;;;Кукла "Варенька ";;;шт;42 500;2,000;85 000,00;;;;;2,000;85 000,00
55;02670      ;;;Ластик  резинка;;;шт;10,98;1,000;10,98;;;;;1,000;10,98
56;33964      ;;;Лезвия для ножей 18 мм;;;упак;56,3;1,000;56,30;;;;;1,000;56,30
57;02673      ;;;Лента  клеевая  скотч;;;шт;66,29;4,000;265,16;;;;;4,000;265,16
58;17961      ;;;Лента скотч 15мм (33м);;;рул;16,61;0,442;7,34;;;;;0,442;7,34
59;04564      ;;;Линейка  ;;;шт;37;5,000;185,00;;;;;5,000;185,00
60;04648      ;;;Лоток  для  бумаг;;;шт;231,78;3,000;695,34;;;;;3,000;695,34
61;02682      ;;;Лоток для бумаг;;;шт;117,05;1,000;117,05;;;;;1,000;117,05
62;03259      ;;;Магнит;;;шт;4,75;95,000;451,25;;;;;95,000;451,25
63;25936      ;;;Макет;;;шт;300;1,000;300,00;;;;;1,000;300,00
64;33017      ;;;Манишка;;;шт;400;8,000;3 200,00;;;;;8,000;3 200,00
65;32703      ;;;Маркиза (каркас+тент с нанесением рекламы + тележка);;;шт;12 812,5;8,000;102 500,00;;;;;8,000;102 500,00
66;32702      ;;;Маркиза (каркас+тент с нанесением рекламы);;;шт;7 875;18,000;141 750,00;;;;;18,000;141 750,00
67;21059      ;;;Маршрутизатор;;;шт;1 168,71;1,000;1 168,71;;;;;1,000;1 168,71
68;33505      ;;;Машина переплетная д/пласт.пружины;;;шт;2 099,96;1,000;2 099,96;;;;;1,000;2 099,96
69;43065      ;;;Мелки восковые;;;упак;65,23;5,000;326,15;;;;;5,000;326,15
70;28176      ;;;Мешки д/мусора 120 л;;;рул;62,88;40,000;2 515,20;;;;;40,000;2 515,20
71;43126      ;;;Мешок хоз, для мусора 120л;;;рул;18,82;;;100,000;1 882;;;100,000;1 882,00
72;33841      ;;;Модуль памяти PATRIOT 16Гб;;;шт;4 000;1,000;4 000,00;;;;;1,000;4 000,00
73;42484      ;;;Монитор MSI 23,8"PRO MP241X;;;шт;8 033;2,000;16 066,00;;;;;2,000;16 066,00
74;33125      ;;;Мышь Oklick 185М оптическая черная, USB ;;;шт;225,73;1,000;225,73;;;;;1,000;225,73
75;31656      ;;;Накопитель SSD SATA;;;шт;5 315,02;1,000;5 315,02;;;;;1,000;5 315,02
76;31387      ;;;Накопитель фискальный;;;шт;10 485,71;6,000;62 914,26;;;;;6,000;62 914,26
77;04732      ;;;Нож ;;;шт;120,23;1,000;120,23;;;;;1,000;120,23
78;42159      ;;;Нож 18 мм;;;шт;237,5;2,000;475,00;;;;;2,000;475,00
79;31279      ;;;Нож канцелярский;;;шт;28,05;9,000;252,45;;;;;9,000;252,45
80;02713      ;;;Ножницы  канцелярские ;;;шт;106,74;4,000;426,96;;;;;4,000;426,96
81;02722      ;;;Органайзер;;;шт;150,53;4,000;602,12;;;;;4,000;602,12
82;04578      ;;;Открытка;;;шт;19;;;100,000;1 900;;;100,000;1 900,00
83;33660      ;;;Пакет Липецкое мороженое;;;шт;4,27;7 200,000;30 744,00;;;;;7 200,000;30 744,00
84;08409      ;;;Папка адресная;;;шт;100,15;20,000;2 003,00;;;;;20,000;2 003,00
85;32325      ;;;Папка на кольцах;;;шт;64,79;16,000;1 036,64;;;;;16,000;1 036,64
86;21781      ;;;Папка-регистратор;;;шт;131,71;10,000;1 317,10;;;;;10,000;1 317,10
87;04694      ;;;Папка-уголок;;;шт;10,14;65,000;659,10;;;;;65,000;659,10
88;02207      ;;;Переходник;;;шт;129,03;1,000;129,03;;;;;1,000;129,03
89;01640      ;;;Перчатки  резиновые;;;пар;40,44;1,000;40,44;;;;;1,000;40,44
90;01641      ;;;Перчатки  х/б;;;пар;16,21;1,000;16,21;;;;;1,000;16,21
91;18057      ;;;Пистолет для монтажной пены;;;шт;333,33;1,000;333,33;;;;;1,000;333,33
92;02313      ;;;Поддон для бумаг;;;шт;236,67;2,000;473,34;;;;;2,000;473,34
93;02752      ;;;Подставка  угол;;;шт;163,44;1,000;163,44;;;;;1,000;163,44
94;32582      ;;;Подставка для бумажного блока;;;шт;34,5;3,000;103,50;;;;;3,000;103,50
95;34728      ;;;Подставка для рекламных материалов настольная;;;шт;237;2,000;474,00;;;;;2,000;474,00
96;42839      ;;;Подставка настольная для рекламных материалов;;;шт;291,08;9,000;2 619,72;;;;;9,000;2 619,72
97;33469      ;;;Программное обеспечение Microsoft Windows 10;;;шт;13 700;1,000;13 700,00;;;;;1,000;13 700,00
98;07114      ;;;Прожектор;;;шт;908,68;2,000;1 817,36;;;;;2,000;1 817,36
99;32804      ;;;Рамка на стойке для рекламы;;;шт;2 823,19;5,000;14 115,95;;;;;5,000;14 115,95
100;19122      ;;;Ручка шариковая;;;шт;15,09;8,000;120,72;;;;;8,000;120,72
101;32692      ;;;Салфетка вискоза;;;упак;130,82;1,000;130,82;;;;;1,000;130,82
102;31779      ;;;Салфетки влажные;;;упак;123,4;8,000;987,20;;;;;8,000;987,20
103;11106      ;;;СВЧ-печь;;;шт;2 929,84;1,000;2 929,84;;;;;1,000;2 929,84
104;02765      ;;;Скобы  к  степлеру  N10  ;;;пачка;18,66;5,000;93,30;;;;;5,000;93,30
105;14195      ;;;Скотч;;;шт;43,88;1,000;43,88;;;;;1,000;43,88
106;02768      ;;;Скрепки  канцелярские  28мм;;;пачка;24,73;2,000;49,46;;;;;2,000;49,46
107;42826      ;;;Смарт-терминал Эвотор 5i ФН1.1;;;шт;21 809,52;6,000;130 857,12;;;;;6,000;130 857,12
108;02771      ;;;Степлер  N  10;;;шт;117,44;1,000;117,44;;;;;1,000;117,44
109;02773      ;;;Степлер  N  24;;;шт;186,89;3,000;560,67;;;;;3,000;560,67
110;13527      ;;;Стол письменный ;;;шт;3 391,26;6,000;20 347,56;;;;;6,000;20 347,56
111;19985      ;;;Стол письменный 1200*600;;;шт;2 093,95;2,000;4 187,90;;;;;2,000;4 187,90
112;07573      ;;;Стол пластмассовый;;;шт;1 250;3,000;3 750,00;;;;;3,000;3 750,00
113;02532      ;;;Стул п/м;;;шт;;5,000;;;;;;5,000;
114;06661      ;;;Стул СТАНДАРТ;;;шт;508,33;1,000;508,33;;;;;1,000;508,33
115;43359      ;;;Сумка на пояс;;;шт;249,17;8,000;1 993,36;;;;;8,000;1 993,36
116;18064      ;;;Сумка-холодильник;;;шт;1 576,89;1,000;1 576,89;;;;;1,000;1 576,89
117;42604      ;;;Термоконтейнер;;;шт;1 125;2,000;2 250,00;;;;;2,000;2 250,00
118;02788      ;;;Точилка;;;шт;37,66;3,000;112,98;;;;;3,000;112,98
119;26098      ;;;Точка доступа беспроводная;;;шт;10 651,33;1,000;10 651,33;;;;;1,000;10 651,33
120;19994      ;;;Тумба для оргтехники;;;шт;2 884,94;1,000;2 884,94;;;;;1,000;2 884,94
121;12032      ;;;Тумба подкатная;;;шт;3 086,71;6,000;18 520,26;;;;;6,000;18 520,26
122;31907      ;;;Удлинитель сетевой 3-местный;;;шт;313,75;2,000;627,50;;;;;2,000;627,50
123;28159      ;;;Удлинитель силовой сварочный на катушке;;;шт;3 159,84;2,000;6 319,68;;;;;2,000;6 319,68
124;03096      ;;;Устройство  зарядное;;;шт;1 259,16;4,000;5 036,64;;;;;4,000;5 036,64
125;42300      ;;;Устройство зарядное;;;шт;1 593,6;3,000;4 780,80;;;;;3,000;4 780,80
126;42272      ;;;Утюг ERGOLUX ;;;шт;686,53;5,000;3 432,65;;;;;5,000;3 432,65
127;22200      ;;;Файл А4;;;шт;1,49;400,000;596,00;;;;;400,000;596,00
128;32890      ;;;Фартук с логотипом;;;шт;820;8,000;6 560,00;;;;;8,000;6 560,00
129;07529      ;;;Фартук-сарафан;;;шт;618,33;3,000;1 854,99;;;;;3,000;1 854,99
130;20203      ;;;Фильтр сетевой  3 м;;;шт;335,67;1,000;335,67;;;;;1,000;335,67
131;42962      ;;;Фонарь-прожектор;;;шт;4 000;4,000;16 000,00;;;;;4,000;16 000,00
132;11621      ;;;Фоторамка;;;шт;76,79;9,000;691,11;;;;;9,000;691,11
133;01625      ;;;Футболка;;;шт;910,44;7,000;6 373,08;;;;;7,000;6 373,08
134;21467      ;;;Часы настенные;;;шт;561,73;1,000;561,73;;;;;1,000;561,73
135;06357      ;;;Шкаф для документов;;;шт;7 980,41;1,000;7 980,41;;;;;1,000;7 980,41
136;43036      ;;;Шкаф ШК 2,.белый тек;;;шт;5 415,83;1,000;5 415,83;;;;;1,000;5 415,83
137;02725      ;;;Шпатель;;;шт;76,39;2,000;152,78;;;;;2,000;152,78
138;03416      ;;;Штатив;;;шт;582,08;1,000;582,08;;;;;1,000;582,08
Итого;;;;;;;;;8 339,442;1 423 132,66;202,000;4 182;;;8 541,442;1 427 314,66
